date,orderId,total,shipping,subtotal,shipNameFirst,shipNameLast,shipAddress1,		shipAddress2,shipCity,shipState,shipZip,billNameFirst,billNameLast,billAddress1,billAddress2,		billCity,billState,billZip
1970-09-13 07:35:32,12000000439,84.05,2.88,81.17,Jean,Anderson,3253 Beltran,,Phoenix,AZ,85060,Jean,Anderson,3253 Beltran,,Phoenix,AZ,85060
1970-09-14 01:03:33,12000000440,150.98,0.05,150.93,Gregg,Jones,9458 Johnson Rd,,Post,OR,97752,Francene,Hoffman,515 Fulks Blvd,,Newry,PA,16665
1970-09-14 17:58:03,12000000441,75.36,2.16,73.2,Linnea,Garnica,7040 Dietz St,,Colt,AR,72326,Linnea,Garnica,7040 Dietz St,,Colt,AR,72326
1970-09-15 14:54:19,12000000442,190.59,2.6,187.99,Debbie,Garza,9807 Goff,,Douglas,GA,31534,Debbie,Garza,9807 Goff,,Douglas,GA,31534
1970-09-15 22:34:33,12000000443,163.83,0.73,163.1,William,Hobbs,9789 Juliano St,,Madera,PA,16661,William,Hobbs,9789 Juliano St,,Madera,PA,16661
1970-09-16 20:41:18,12000000444,89.38,2.22,87.16,Margaret,Bonebright,4858 Kemmerer Rd,,Wright,MN,55798,Margaret,Bonebright,4858 Kemmerer Rd,,Wright,MN,55798
1970-09-17 22:11:14,12000000445,127.52,3.82,123.7,Donald,Alvidrez,9649 Spicer Ave,,Saint Thomas,PA,17252,Donald,Alvidrez,9649 Spicer Ave,,Saint Thomas,PA,17252
1970-09-18 02:34:06,12000000446,92.44,1.9,90.54,Anna,Quintero,3223 Thomas St,D-30,Jackson Center,PA,16133,Anna,Quintero,3223 Thomas St,D-30,Jackson Center,PA,16133
1970-09-18 08:32:09,12000000447,132.87,1.21,131.66,Stephanie,Morgan,3530 Chenault,,Colorado Springs,CO,80922,Stephanie,Morgan,3530 Chenault,,Colorado Springs,CO,80922
1970-09-19 03:18:56,12000000448,108.87,0.65,108.22,Mary,Clute,568 Ray St,,Epworth,IA,52045,Mary,Clute,568 Ray St,,Epworth,IA,52045
1970-09-19 10:58:59,12000000449,157.35,0.13,157.22,Steven,Banks,3378 Oakes,,Blue Ridge Summit,PA,17214,Steven,Banks,3378 Oakes,,Blue Ridge Summit,PA,17214
1970-09-19 23:34:34,12000000450,183.12,2.74,180.38,Jay,Morrison,4327 Henderson Ct,,El Paso,TX,79954,Jay,Morrison,4327 Henderson Ct,,El Paso,TX,79954
1970-09-20 18:17:23,12000000451,37.3,2.33,34.97,Beverly,Knauer,1556 Sheldon St,,Rio Medina,TX,78066,Beverly,Knauer,1556 Sheldon St,,Rio Medina,TX,78066
1970-09-21 13:04:37,12000000452,28.57,0.78,27.79,Jeffrey,Padilla,9285 Smith Blvd,,Burkes Garden,VA,24608,Jeffrey,Padilla,9285 Smith Blvd,,Burkes Garden,VA,24608
1970-09-22 16:29:00,12000000453,179.54,4.62,174.92,Jennifer,Burnette,237 Thomas Rd,,White City,OR,97503,Jennifer,Burnette,237 Thomas Rd,,White City,OR,97503
1970-09-22 21:29:27,12000000454,129.04,1.59,127.45,George,Pollara,1351 Castoe St,D-67,Beaverton,OR,97077,George,Pollara,1351 Castoe St,D-67,Beaverton,OR,97077
1970-09-23 23:00:41,12000000455,38.41,1.1,37.31,Rosalyn,Lory,2389 Tolbert St,Unit 48,Long Barn,CA,95335,Rosalyn,Lory,2389 Tolbert St,Unit 48,Long Barn,CA,95335
1970-09-24 06:50:07,12000000456,32.2,1.73,30.47,Timothy,Latsha,6181 Remley Rd,,Sharon Hill,PA,19079,Timothy,Latsha,6181 Remley Rd,,Sharon Hill,PA,19079
1970-09-25 02:16:38,12000000457,119.56,0.78,118.78,Melanie,Whitaker,3153 Powel Ct,,Stanwood,IA,52337,Melanie,Whitaker,3153 Powel Ct,,Stanwood,IA,52337
1970-09-25 13:39:54,12000000458,46.8,1.45,45.35,Dorothy,Austin,8633 Pushaw,C74,Cincinnati,OH,45215,Dorothy,Austin,8633 Pushaw,C74,Cincinnati,OH,45215
1970-09-26 14:15:51,12000000459,81.2,1.09,80.11,Charles,Smith,6277 Lothrop St,,Patchogue,NY,11772,Charles,Smith,6277 Lothrop St,,Patchogue,NY,11772
1970-09-26 23:04:22,12000000460,165.12,1.7,163.42,Ronald,Williams,8583 Welsh St,,Maxwell,IN,46154,Ronald,Williams,8583 Welsh St,,Maxwell,IN,46154
1970-09-26 23:19:20,12000000461,41.15,0.76,40.39,August,Ellsworth,1802 Auker,,Corbett,OR,97019,August,Ellsworth,1802 Auker,,Corbett,OR,97019
1970-09-27 15:51:36,12000000462,117.42,2.28,115.14,Vivian,Elmer,8336 Maldonado,,Panama City,FL,32405,Vivian,Elmer,8336 Maldonado,,Panama City,FL,32405
1970-09-28 14:01:17,12000000463,58.72,2.7,56.02,Francis,Ready,1914 Bryant St,,Waresboro,GA,31564,Francis,Ready,1914 Bryant St,,Waresboro,GA,31564
1970-09-28 23:25:05,12000000464,193.64,0.28,193.36,Benjamin,Garlock,5440 Faupel St,,New York,NY,10178,Benjamin,Garlock,5440 Faupel St,,New York,NY,10178
1970-09-29 11:36:41,12000000465,198.6,3.75,194.85,Jennifer,Lew,2330 Fischer Rd,,New Bern,NC,28561,Jennifer,Lew,2330 Fischer Rd,,New Bern,NC,28561
1970-09-30 08:55:55,12000000466,57.57,2.5,55.07,Gregory,Anderson,8300 Forte Ave,,Eltopia,WA,99330,Gregory,Anderson,8300 Forte Ave,,Eltopia,WA,99330
1970-10-01 10:22:43,12000000467,53.46,1.94,51.52,Patricia,Allison,2759 Devito Ct,D-55,Earleville,MD,21919,Patricia,Allison,2759 Devito Ct,D-55,Earleville,MD,21919
1970-10-02 10:46:35,12000000468,42.5,2.1,40.4,Donald,Keith,9227 Hong,,Chula Vista,CA,91911,Joseph,Andrews,3612 Hiatt Rd,,Empire,MI,49630
1970-10-02 19:05:38,12000000469,29.98,1.92,28.06,Charles,Tilley,1981 Davis Ct,,Beechmont,KY,42323,Charles,Tilley,1981 Davis Ct,,Beechmont,KY,42323
1970-10-03 10:31:19,12000000470,91.68,3.65,88.03,Tori,Paris,2255 Brock Ave,,El Paso,TX,79953,Tori,Paris,2255 Brock Ave,,El Paso,TX,79953
1970-10-04 06:45:30,12000000471,118.91,2.85,116.06,Virginia,Hormell,1316 Waddell Rd,,Urbanna,VA,23175,Virginia,Hormell,1316 Waddell Rd,,Urbanna,VA,23175
1970-10-05 08:25:13,12000000472,183.07,4.87,178.2,Kyle,Forman,8258 Flores St,,Los Angeles,CA,90020,Nichol,Walker,4285 Jefferson St,,Bourbonnais,IL,60914
1970-10-06 08:30:12,12000000473,182.6,4.8,177.8,Dawn,Gonzalez,8605 Barbour St,,Rochester,NY,14622,Dawn,Gonzalez,8605 Barbour St,,Rochester,NY,14622
1970-10-06 08:56:27,12000000474,127.53,1.1,126.43,Edward,Diefenbach,2256 Calvert Rd,,Coopersburg,PA,18036,Edward,Diefenbach,2256 Calvert Rd,,Coopersburg,PA,18036
1970-10-07 07:32:28,12000000475,195.4,2.16,193.24,Wayne,Odom,9104 Miller Rd,,Capitol Heights,MD,20790,Wayne,Odom,9104 Miller Rd,,Capitol Heights,MD,20790
1970-10-07 17:21:47,12000000476,58.39,4.39,54.0,Joshua,Kane,6799 Campbell Ave,,Pocatello,ID,83201,Joshua,Kane,6799 Campbell Ave,,Pocatello,ID,83201
1970-10-07 18:19:34,12000000477,52.32,4.52,47.8,Andrew,Huling,3782 Melroy Rd,,Greeneville,TN,37745,Andrew,Huling,3782 Melroy Rd,,Greeneville,TN,37745
1970-10-08 01:59:02,12000000478,127.62,1.86,125.76,James,Mouret,5261 Bright St,,Arlington,OH,45814,James,Mouret,5261 Bright St,,Arlington,OH,45814
1970-10-09 03:38:47,12000000479,140.58,4.96,135.62,John,Sherman,9609 Randazzo Ave,No. 79,Central City,KY,42330,John,Sherman,9609 Randazzo Ave,No. 79,Central City,KY,42330
1970-10-09 04:09:43,12000000480,145.81,4.47,141.34,Mark,Hunt,3570 Frye Ave,,Washington,DC,20010,Mark,Hunt,3570 Frye Ave,,Washington,DC,20010
1970-10-09 14:46:33,12000000481,150.41,3.24,147.17,John,Holloman,7376 Manos St,,Pomeroy,PA,19367,John,Holloman,7376 Manos St,,Pomeroy,PA,19367
1970-10-10 05:24:19,12000000482,108.96,4.16,104.8,Allison,Pollard,7684 Walton Ave,,Killdeer,ND,58640,Allison,Pollard,7684 Walton Ave,,Killdeer,ND,58640
1970-10-10 19:52:16,12000000483,25.28,0.87,24.41,Jana,Christensen,367 Smith St,,Austerlitz,NY,12017,Jana,Christensen,367 Smith St,,Austerlitz,NY,12017
1970-10-10 20:10:39,12000000484,170.17,0.17,170.0,Ellen,Fernberg,7492 Hayes Ave,,Hawthorne,WI,54842,Ellen,Fernberg,7492 Hayes Ave,,Hawthorne,WI,54842
1970-10-11 08:17:17,12000000485,71.22,3.44,67.78,Eileen,Henderson,9075 Robson St,,Thousand Island Park,NY,13692,Eileen,Henderson,9075 Robson St,,Thousand Island Park,NY,13692
1970-10-12 10:23:55,12000000486,197.89,0.93,196.96,Edward,Weber,2301 Klapp Blvd,,Lock Haven,PA,17745,Edward,Weber,2301 Klapp Blvd,,Lock Haven,PA,17745
1970-10-12 11:36:40,12000000487,146.72,0.74,145.98,Anna,Moore,8327 Mosley Rd,C34,Wadsworth,OH,44281,Anna,Moore,8327 Mosley Rd,C34,Wadsworth,OH,44281
1970-10-13 05:59:09,12000000488,118.2,3.18,115.02,Dustin,Harris,748 Spellacy Blvd,,Hagerstown,MD,21748,Dustin,Harris,748 Spellacy Blvd,,Hagerstown,MD,21748
1970-10-13 08:22:18,12000000489,73.1,4.41,68.69,Betty,Campbell,2839 Bessel St,,Chillicothe,OH,45601,Betty,Campbell,2839 Bessel St,,Chillicothe,OH,45601
1970-10-14 09:56:14,12000000490,47.71,4.55,43.16,James,Keil,8981 Reyes St,Suite 77,Ingleside,IL,60041,James,Keil,8981 Reyes St,Suite 77,Ingleside,IL,60041
1970-10-14 20:33:55,12000000491,42.79,4.42,38.37,Alfred,Murillo,7392 Hawkins St,,Norwood,MO,65717,Alfred,Murillo,7392 Hawkins St,,Norwood,MO,65717
1970-10-15 18:06:43,12000000492,155.46,3.72,151.74,Joan,Villegas,7475 Hart Ave,,Dallas,TX,75294,Joan,Villegas,7475 Hart Ave,,Dallas,TX,75294
1970-10-16 04:49:07,12000000493,166.9,3.8,163.1,Angela,Slife,1018 Wilkinson Blvd,,Epes,AL,35460,Angela,Slife,1018 Wilkinson Blvd,,Epes,AL,35460
1970-10-17 05:05:05,12000000494,144.45,3.2,141.25,Thomas,Muir,1027 Burch Ave,A-81,Naples,FL,34120,Thomas,Muir,1027 Burch Ave,A-81,Naples,FL,34120
1970-10-18 02:28:07,12000000495,124.18,0.33,123.85,Mary,Thomas,9411 Schrock St,C94,Kincheloe,MI,49785,Mary,Thomas,9411 Schrock St,C94,Kincheloe,MI,49785
1970-10-18 23:20:58,12000000496,191.22,0.02,191.2,Angel,Schiano,8352 Jackson,,Thornburg,IA,50255,Angel,Schiano,8352 Jackson,,Thornburg,IA,50255
1970-10-19 18:54:57,12000000497,36.26,0.53,35.73,Donna,Washington,5913 Duval St,,Robert Lee,TX,76945,Donna,Washington,5913 Duval St,,Robert Lee,TX,76945
1970-10-20 13:24:00,12000000498,175.98,1.39,174.59,Jeffrey,Macias,4904 Nash,,Allouez,MI,49805,Jeffrey,Macias,4904 Nash,,Allouez,MI,49805
1970-10-20 21:46:01,12000000499,76.53,3.12,73.41,Steven,Brown,3527 Williams Rd,,Fairlea,WV,24902,Steven,Brown,3527 Williams Rd,,Fairlea,WV,24902
1970-10-21 01:46:34,12000000500,185.43,4.94,180.49,Mary,Rajan,3081 Propps,,Orogrande,NM,88342,Mary,Rajan,3081 Propps,,Orogrande,NM,88342
1970-10-21 22:42:50,12000000501,160.67,3.44,157.23,Paula,Hernandez,738 Quirk St,Unit 80,Keno,OR,97627,Ana,Clarkson,1815 Lafromboise St,,Tecumseh,MO,65760
1970-10-22 07:55:09,12000000502,61.86,1.16,60.7,Kathleen,Mems,3520 Jordan Ct,D47,Mastic Beach,NY,11951,Kathleen,Mems,3520 Jordan Ct,D47,Mastic Beach,NY,11951
1970-10-22 17:56:16,12000000503,51.26,1.96,49.3,David,Kent,5982 Rabideau Rd,,Pleasant Hill,NC,27866,David,Kent,5982 Rabideau Rd,,Pleasant Hill,NC,27866
1970-10-22 21:49:09,12000000504,73.63,1.28,72.35,Joseph,Hulbert,6962 Zuleger Rd,,Jonesboro,GA,30236,Joseph,Hulbert,6962 Zuleger Rd,,Jonesboro,GA,30236
1970-10-23 13:30:02,12000000505,112.76,4.84,107.92,Edith,Przygocki,5483 Tran Rd,Unit 48,Bruno,NE,68014,Edith,Przygocki,5483 Tran Rd,Unit 48,Bruno,NE,68014
1970-10-23 22:40:29,12000000506,69.19,1.78,67.41,Alton,Marti,6063 Thomas Ave,,Akutan,AK,99553,Alton,Marti,6063 Thomas Ave,,Akutan,AK,99553
1970-10-24 03:06:03,12000000507,186.31,1.71,184.6,Catherine,Champagne,3632 Baker Blvd,C15,Hubert,NC,28539,Catherine,Champagne,3632 Baker Blvd,C15,Hubert,NC,28539
1970-10-24 20:00:23,12000000508,44.69,3.05,41.64,Erika,King,6040 Starnes St,,Richmond,VA,23219,Erika,King,6040 Starnes St,,Richmond,VA,23219
1970-10-25 07:29:29,12000000509,154.39,0.83,153.56,Ernest,Laderman,4105 Thier St,,Pittsburgh,PA,15238,Ernest,Laderman,4105 Thier St,,Pittsburgh,PA,15238
1970-10-25 09:58:11,12000000510,30.32,1.89,28.43,Enrique,Bruns,9308 Ingber St,A-26,Caroline,WI,54928,Enrique,Bruns,9308 Ingber St,A-26,Caroline,WI,54928
1970-10-25 11:31:35,12000000511,175.58,1.18,174.4,Robert,Scarberry,1187 Broughton Ct,,San Luis Obispo,CA,93408,Robert,Scarberry,1187 Broughton Ct,,San Luis Obispo,CA,93408
1970-10-25 12:18:03,12000000512,101.94,3.65,98.29,Dustin,Goyette,4373 Holmes Rd,,Laporte,MN,56461,David,Horne,7782 Paget St,,Thorntown,IN,46071
1970-10-25 16:51:10,12000000513,73.23,2.08,71.15,Lolita,Garabedian,2523 Nelson St,,Altmar,NY,13302,Jacquelyn,Ward,3787 Jensen Ave,,Cloverdale,OH,45827
1970-10-26 07:29:51,12000000514,90.02,4.7,85.32,Courtney,Handley,6971 Mendoza Ave,,Conehatta,MS,39057,Courtney,Handley,6971 Mendoza Ave,,Conehatta,MS,39057
1970-10-27 01:23:46,12000000515,45.26,0.58,44.68,Jason,Puccio,5240 Prado Blvd,,Stanberry,MO,64489,Jason,Puccio,5240 Prado Blvd,,Stanberry,MO,64489
1970-10-27 11:57:34,12000000516,169.65,3.28,166.37,Kristopher,Smith,9160 Maldonado Blvd,,De Borgia,MT,59830,Kristopher,Smith,9160 Maldonado Blvd,,De Borgia,MT,59830
1970-10-28 00:16:34,12000000517,51.45,0.96,50.49,Peter,Davis,9381 Kirby,,El Paso,TX,88576,Peter,Davis,9381 Kirby,,El Paso,TX,88576
1970-10-28 02:53:12,12000000518,63.31,2.21,61.1,Albert,Parker,7745 Sampson Rd,No. 77,Islip,NY,11751,Albert,Parker,7745 Sampson Rd,No. 77,Islip,NY,11751
1970-10-28 11:18:27,12000000519,191.51,4.22,187.29,Betty,Banks,5225 Cornejo Rd,,Wellsboro,PA,16901,Betty,Banks,5225 Cornejo Rd,,Wellsboro,PA,16901
1970-10-29 12:53:18,12000000520,110.41,2.44,107.97,Jocelyn,Gordon,9405 Williams St,,Washtucna,WA,99371,Jocelyn,Gordon,9405 Williams St,,Washtucna,WA,99371
1970-10-30 16:19:33,12000000521,141.22,2.91,138.31,Terri,Palacios,9174 Soto Rd,,Tioga,WV,26691,Terri,Palacios,9174 Soto Rd,,Tioga,WV,26691
1970-10-31 12:46:52,12000000522,117.99,1.42,116.57,Steven,Barr,3642 Jordan,,Mineral,IL,61344,Steven,Barr,3642 Jordan,,Mineral,IL,61344
1970-11-01 16:08:23,12000000523,174.94,1.36,173.58,Margarita,Lee,6305 Pinc Rd,No. 76,Seymour,TN,37865,Margarita,Lee,6305 Pinc Rd,No. 76,Seymour,TN,37865
1970-11-02 04:10:42,12000000524,155.18,3.84,151.34,Georgia,Obrien,9319 Lembke Ave,,New Windsor,IL,61465,Georgia,Obrien,9319 Lembke Ave,,New Windsor,IL,61465
1970-11-02 11:17:02,12000000525,53.68,4.42,49.26,David,Patterson,5776 Mills St,,Mount Laguna,CA,91948,David,Patterson,5776 Mills St,,Mount Laguna,CA,91948
1970-11-03 13:03:32,12000000526,50.58,4.93,45.65,Frank,Tate,2142 Campa Ct,,Hayden,AL,35079,Jenna,Wallace,4437 Guardado,,Guysville,OH,45735
1970-11-03 23:46:15,12000000527,162.17,3.55,158.62,Betty,Aponte,4646 Crout,,Harrisburg,PA,17109,Betty,Aponte,4646 Crout,,Harrisburg,PA,17109
1970-11-05 03:06:28,12000000528,107.9,4.48,103.42,Cindy,Armbruster,4740 Jackson Blvd,,Milwaukee,WI,53210,Cindy,Armbruster,4740 Jackson Blvd,,Milwaukee,WI,53210
1970-11-05 09:07:58,12000000529,181.15,0.24,180.91,Sandra,Wagner,2834 Terry St,D89,Fort Worth,TX,76195,Sandra,Wagner,2834 Terry St,D89,Fort Worth,TX,76195
1970-11-05 20:34:45,12000000530,100.63,1.72,98.91,Timothy,Armstrong,3913 Maker Blvd,,Red Rock,OK,74651,Timothy,Armstrong,3913 Maker Blvd,,Red Rock,OK,74651
1970-11-05 23:55:06,12000000531,52.51,4.4,48.11,Mary,Laird,3619 Hendler St,,Brohard,WV,26138,Mary,Laird,3619 Hendler St,,Brohard,WV,26138
1970-11-06 04:28:08,12000000532,138.64,0.4,138.24,Ernesto,Flanders,8114 Nichols Ave,,Davis,CA,95617,Jessica,Toledo,2846 Reece Rd,,Norwalk,CA,90659
1970-11-06 21:47:02,12000000533,132.9,4.72,128.18,Kevin,Byrd,5089 Vandamme Ct,,Greenville,SC,29606,Kevin,Byrd,5089 Vandamme Ct,,Greenville,SC,29606
1970-11-08 01:06:39,12000000534,126.49,1.32,125.17,Kenneth,Black,1612 Harris St,A-1,Wichita,KS,67275,Kenneth,Black,1612 Harris St,A-1,Wichita,KS,67275
1970-11-08 03:19:17,12000000535,135.55,1.27,134.28,Mike,Smith,6450 Shackley St,,Rough And Ready,CA,95975,Mike,Smith,6450 Shackley St,,Rough And Ready,CA,95975
1970-11-08 16:02:56,12000000536,187.57,2.43,185.14,Florine,Pal,5307 Petty Blvd,,Maidens,VA,23102,Florine,Pal,5307 Petty Blvd,,Maidens,VA,23102
1970-11-08 16:42:05,12000000537,33.07,1.01,32.06,Gina,Best,6802 Goetz Blvd,,San Diego,CA,92174,Gina,Best,6802 Goetz Blvd,,San Diego,CA,92174
1970-11-08 16:43:37,12000000538,28.52,4.58,23.94,Abraham,Marshall,9349 Beitz St,,Saint Cloud,FL,34773,Abraham,Marshall,9349 Beitz St,,Saint Cloud,FL,34773
1970-11-09 06:48:33,12000000539,44.02,3.82,40.2,Robert,Lowell,8233 Mayer Rd,,South Kortright,NY,13842,Robert,Lowell,8233 Mayer Rd,,South Kortright,NY,13842
1970-11-09 21:54:36,12000000540,184.81,3.11,181.7,Brent,Blomberg,8428 Lied St,Suite 28,Western Grove,AR,72685,Earl,Bernardini,9751 Hamilton St,,Livonia,MI,48153
1970-11-10 23:31:50,12000000541,196.08,4.02,192.06,Bernard,Barnett,7757 Perez Rd,,North Carrollton,MS,38947,Bernard,Barnett,7757 Perez Rd,,North Carrollton,MS,38947
1970-11-11 13:05:11,12000000542,165.4,0.18,165.22,Nelson,Chambers,9065 Willis Ave,Unit 6,Granville,IL,61326,Nelson,Chambers,9065 Willis Ave,Unit 6,Granville,IL,61326
1970-11-12 06:46:44,12000000543,135.84,2.68,133.16,Jason,Davis,9145 Ward Ave,B26,Aleppo,PA,15310,Jason,Davis,9145 Ward Ave,B26,Aleppo,PA,15310
1970-11-12 09:04:12,12000000544,83.85,4.64,79.21,Meghan,Mendelson,4716 Craig,,Earl,NC,28038,Meghan,Mendelson,4716 Craig,,Earl,NC,28038
1970-11-13 05:11:09,12000000545,48.3,0.61,47.69,Adriana,Green,5837 Pillar Ct,,Kinney,MN,55758,Adriana,Green,5837 Pillar Ct,,Kinney,MN,55758
1970-11-14 01:10:56,12000000546,112.7,1.74,110.96,Frank,Sims,8992 Robinson Ave,,Kingston,UT,84743,Frank,Sims,8992 Robinson Ave,,Kingston,UT,84743
1970-11-14 19:23:38,12000000547,139.22,2.86,136.36,Mike,Whitney,3663 Ferree St,,Clearwater,FL,33765,Mike,Whitney,3663 Ferree St,,Clearwater,FL,33765
1970-11-14 19:51:24,12000000548,171.82,1.12,170.7,Marie,Austin,104 Wright Rd,Ste. A16,West Palm Beach,FL,33418,Marie,Austin,104 Wright Rd,Ste. A16,West Palm Beach,FL,33418
1970-11-15 04:45:04,12000000549,182.42,4.74,177.68,Henrietta,Ledford,2010 Ross Rd,Ste. A8,Mount Alto,WV,25264,Henrietta,Ledford,2010 Ross Rd,Ste. A8,Mount Alto,WV,25264
1970-11-15 10:41:39,12000000550,39.02,0.96,38.06,Linda,Zuchowski,5070 Monteith St,,Flagler Beach,FL,32151,Linda,Zuchowski,5070 Monteith St,,Flagler Beach,FL,32151
1970-11-16 07:20:49,12000000551,79.13,4.58,74.55,Arthur,Valdez,400 Roberts Ct,Suite 89,Brian Head,UT,84719,Arthur,Valdez,400 Roberts Ct,Suite 89,Brian Head,UT,84719
1970-11-17 05:43:42,12000000552,190.85,2.25,188.6,Patrick,Bronson,336 Jones Rd,,Maxwelton,WV,24957,Patrick,Bronson,336 Jones Rd,,Maxwelton,WV,24957
1970-11-18 08:27:56,12000000553,143.09,1.69,141.4,James,Figueroa,3575 Torres Ave,C-86,Megargel,TX,76370,James,Figueroa,3575 Torres Ave,C-86,Megargel,TX,76370
1970-11-18 10:49:08,12000000554,153.11,0.42,152.69,Glenn,Thomas,8386 Banks Ave,,Boomer,NC,28606,Glenn,Thomas,8386 Banks Ave,,Boomer,NC,28606
1970-11-19 05:18:10,12000000555,167.21,1.63,165.58,June,Weis,5962 Perrigo Rd,D30,Plantersville,MS,38862,June,Weis,5962 Perrigo Rd,D30,Plantersville,MS,38862
1970-11-19 21:30:28,12000000556,84.8,0.37,84.43,Maria,Nichols,7613 Custer St,,South New Berlin,NY,13843,Maria,Nichols,7613 Custer St,,South New Berlin,NY,13843
1970-11-20 19:26:01,12000000557,158.88,0.37,158.51,Gary,Campbell,3169 Mccollum Rd,,Patton,CA,92369,Gary,Campbell,3169 Mccollum Rd,,Patton,CA,92369
1970-11-21 20:00:00,12000000558,99.49,3.84,95.65,Owen,Calleja,2474 Cushman St,Ste. A69,Shelbina,MO,63468,Charles,Kennedy,8276 Cordova St,,Lynchburg,VA,24514
1970-11-22 06:42:00,12000000559,64.94,4.77,60.17,Edith,Guss,5475 Brown St,,Mount Union,IA,52644,Edith,Guss,5475 Brown St,,Mount Union,IA,52644
1970-11-22 11:47:39,12000000560,170.28,3.47,166.81,Linda,Harvey,1739 Sembler Ave,,Forest,MS,39074,Linda,Harvey,1739 Sembler Ave,,Forest,MS,39074
1970-11-23 01:28:46,12000000561,172.28,4.5,167.78,Gary,Newton,7525 Anderson Ave,,Vashon,WA,98070,Gary,Newton,7525 Anderson Ave,,Vashon,WA,98070
1970-11-23 17:40:28,12000000562,97.17,4.81,92.36,Pauline,Weston,2370 Trujillo Ave,,Mill Spring,MO,63952,Pauline,Weston,2370 Trujillo Ave,,Mill Spring,MO,63952
1970-11-23 19:14:26,12000000563,175.57,4.1,171.47,Ada,Austin,8025 Haro St,,Wind Gap,PA,18091,Harry,Taylor,6575 Medeiros Ct,,Twentynine Palms,CA,92277
1970-11-24 09:38:50,12000000564,157.01,4.38,152.63,Ellen,Mckenna,2505 Hanson St,,Pinehurst,ID,83850,Lillian,Anderson,3838 Toler Rd,,Fine,NY,13639
1970-11-24 23:52:14,12000000565,98.37,2.26,96.11,Nettie,Saucier,4073 Johnson Rd,,Fort Benton,MT,59442,Nettie,Saucier,4073 Johnson Rd,,Fort Benton,MT,59442
1970-11-25 22:13:40,12000000566,112.11,2.17,109.94,Mario,Krauss,9176 Blevins Rd,,Suring,WI,54174,Mario,Krauss,9176 Blevins Rd,,Suring,WI,54174
1970-11-27 01:45:57,12000000567,132.49,4.02,128.47,Tanya,Collins,6084 Ollar Ave,A-42,Shinglehouse,PA,16748,Tanya,Collins,6084 Ollar Ave,A-42,Shinglehouse,PA,16748
1970-11-27 06:35:56,12000000568,38.55,3.84,34.71,Ramon,Montgomery,4866 Johnston Rd,,Bloomington,IN,47407,Ramon,Montgomery,4866 Johnston Rd,,Bloomington,IN,47407
1970-11-28 02:54:55,12000000569,196.11,3.0,193.11,George,Beebe,1695 Allen Rd,,Shandon,CA,93461,George,Beebe,1695 Allen Rd,,Shandon,CA,93461
1970-11-28 17:19:55,12000000570,188.69,1.26,187.43,Kenneth,Chance,9670 Davidson St,,Malmo,NE,68040,Kenneth,Chance,9670 Davidson St,,Malmo,NE,68040
1970-11-29 03:24:20,12000000571,47.75,2.36,45.39,Michael,Hylton,8160 Maheu Ave,,Yukon,OK,73085,Michael,Hylton,8160 Maheu Ave,,Yukon,OK,73085
1970-11-29 16:03:09,12000000572,91.17,2.46,88.71,Deanna,Price,5707 Shiver St,C-34,Chesaning,MI,48616,Deanna,Price,5707 Shiver St,C-34,Chesaning,MI,48616
1970-11-30 02:00:10,12000000573,43.23,1.55,41.68,Steven,Rivera,7414 Arnold Ave,Unit 68,Johnsonville,NY,12094,Steven,Rivera,7414 Arnold Ave,Unit 68,Johnsonville,NY,12094
1970-11-30 02:50:00,12000000574,59.56,1.95,57.61,Florencia,Young,9315 Matthews Ct,,Rollin,MI,49278,Florencia,Young,9315 Matthews Ct,,Rollin,MI,49278
1970-11-30 14:16:35,12000000575,73.76,3.8,69.96,Allyson,Raymond,8726 Clayton Rd,Suite 3,Williamsport,PA,17705,Allyson,Raymond,8726 Clayton Rd,Suite 3,Williamsport,PA,17705
1970-12-01 03:49:09,12000000576,155.87,0.9,154.97,Kathe,Knapp,576 Anderson St,,Little America,WY,82929,Kathe,Knapp,576 Anderson St,,Little America,WY,82929
1970-12-02 06:42:37,12000000577,135.34,1.37,133.97,Rusty,Miller,7237 Stifter Ave,Ste. A58,Newnan,GA,30271,Rusty,Miller,7237 Stifter Ave,Ste. A58,Newnan,GA,30271
1970-12-02 12:01:14,12000000578,55.71,2.54,53.17,Maria,Thomason,2863 Carpenter,D27,Saint Louis,MO,63196,Lance,Olsson,1855 Mckenzie Ave,,Minneapolis,MN,55427
1970-12-03 09:40:06,12000000579,161.38,1.11,160.27,Leonard,Quinn,1405 Roeger St,B-24,West Bloomfield,MI,48324,Leonard,Quinn,1405 Roeger St,B-24,West Bloomfield,MI,48324
1970-12-04 13:07:52,12000000580,116.05,0.19,115.86,Alexander,Ramey,5364 Ramos St,,Tilghman,MD,21671,Alexander,Ramey,5364 Ramos St,,Tilghman,MD,21671
1970-12-05 07:18:21,12000000581,173.28,2.84,170.44,Antone,Wethje,6612 Welch Blvd,,Portis,KS,67474,Antone,Wethje,6612 Welch Blvd,,Portis,KS,67474
1970-12-05 19:05:48,12000000582,132.03,1.38,130.65,Diana,Harris,9577 Jones Ct,,Wheatfield,IN,46392,Diana,Harris,9577 Jones Ct,,Wheatfield,IN,46392
1970-12-05 22:01:55,12000000583,150.06,0.15,149.91,Daniel,Mccallion,996 Thomas Ct,,New Stuyahok,AK,99636,Daniel,Mccallion,996 Thomas Ct,,New Stuyahok,AK,99636
